Article slug,Article URL,Media URL,First recorded batch,All batch files,CSV status,CSV provided date,Pinterest upload confirmed,Pinterest uploaded date,Last Pinterest result,Last Pinterest error,Scheduled publish dates,Last updated
petal-mist-soft-floral-journal-color-palette,https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/page-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
petal-mist-soft-floral-journal-color-palette,https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/palette-1.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
petal-mist-soft-floral-journal-color-palette,https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/palette-2.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-24,2026-08-14
petal-mist-soft-floral-journal-color-palette,https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/palette-3.jpg,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-23,2026-08-14
petal-mist-soft-floral-journal-color-palette,https://sentimentalica.com/blog/petal-mist-soft-floral-journal-color-palette.html,https://sentimentalica.com/blog/img/petal-mist-soft-floral-journal-color-palette/process.png,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,UPLOAD_THIS_five-palette-articles_2026-08-22_to_2026-08-24.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-22,2026-08-14
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/page1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/page2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-16,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/page3.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/palette1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
printable-cutting-tips-for-cleaner-craft-pieces,https://sentimentalica.com/blog/printable-cutting-tips-for-cleaner-craft-pieces.html,https://sentimentalica.com/blog/img/printable-cutting-tips-for-cleaner-craft-pieces/palette2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-12,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/cauldron-page.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-12,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/moon-tower-page.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-14,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/palette-cauldron.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/palette-potion-worktable.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
purple-and-green-color-mixing-for-mystical-journal-pages,https://sentimentalica.com/blog/purple-and-green-color-mixing-for-mystical-journal-pages.html,https://sentimentalica.com/blog/img/purple-and-green-color-mixing-for-mystical-journal-pages/potion-worktable-page.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
rainy-blue-linen-plum-and-brass-journal-palette,https://sentimentalica.com/blog/rainy-blue-linen-plum-and-brass-journal-palette.html,https://sentimentalica.com/blog/img/rainy-blue-linen-plum-and-brass-journal-palette/atmospheric.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-27,2026-08-18
rainy-blue-linen-plum-and-brass-journal-palette,https://sentimentalica.com/blog/rainy-blue-linen-plum-and-brass-journal-palette.html,https://sentimentalica.com/blog/img/rainy-blue-linen-plum-and-brass-journal-palette/palette.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-27,2026-08-18
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/gen1.jpg,116_Silk_Road.csv,116_Silk_Road.csv | UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/gen2.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/gen3.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/gen4-pinterest.jpg,UPLOAD_NOW_RETRY_14-scheduling-limit_2026-08-11.csv,UPLOAD_NOW_RETRY_14-scheduling-limit_2026-08-11.csv | UPLOAD_RETRY_14-corrected-image-files_2026-08-10.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/gen4.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/gen5.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/page1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/page4.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
red-and-teal-travel-journal-pages-for-a-collected-mood,https://sentimentalica.com/blog/red-and-teal-travel-journal-pages-for-a-collected-mood.html,https://sentimentalica.com/blog/img/red-and-teal-travel-journal-pages-for-a-collected-mood/page5.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-16,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/img2.jpg,026_Silver_Vow.csv,026_Silver_Vow.csv | UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-13,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/img3.jpg,026_Silver_Vow.csv,026_Silver_Vow.csv | UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-14,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/iphone-notes-romantic-journal-emoji.png,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/iphone-notes-romantic-journal.png,026_Silver_Vow.csv,026_Silver_Vow.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-12,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/page1.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/page2.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/page3.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
romantic-junk-journal-ideas-for-a-quiet-evening,https://sentimentalica.com/blog/romantic-junk-journal-ideas-for-a-quiet-evening.html,https://sentimentalica.com/blog/img/romantic-junk-journal-ideas-for-a-quiet-evening/page4.jpg,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv,UPLOAD_THIS_wedding-retry-and-romantic-evening.csv | romantic-junk-journal-ideas-for-a-quiet-evening.csv,Historical CSV record; handoff status unknown,,No,,,,,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/gen1.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/gen2.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-16,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/gen3.png,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/page1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-15,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/page2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_RETRY_ONLY_38-duplicate-titles-fixed_2026-08-12.csv | UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-12,No,,Rejected,Multiples rows with the same title,2026-08-12,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/page3.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-14,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/palette1.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-16,2026-08-12
scrap-paper-project-ideas-for-pretty-leftovers,https://sentimentalica.com/blog/scrap-paper-project-ideas-for-pretty-leftovers.html,https://sentimentalica.com/blog/img/scrap-paper-project-ideas-for-pretty-leftovers/palette2.jpg,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,UPLOAD_THIS_latest-articles_five-day-schedule_2026-08-12.csv,Pinterest upload confirmed by Ksenia,2026-08-12,Yes,2026-08-12,Accepted,,2026-08-13,2026-08-12
soft-morning-journal-ideas-from-your-notes-app,https://sentimentalica.com/blog/soft-morning-journal-ideas-from-your-notes-app.html,https://sentimentalica.com/blog/img/soft-morning-journal-ideas-from-your-notes-app/gen1.jpg,198_Garden_Joy.csv,198_Garden_Joy.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-29,2026-08-12
soft-morning-journal-ideas-from-your-notes-app,https://sentimentalica.com/blog/soft-morning-journal-ideas-from-your-notes-app.html,https://sentimentalica.com/blog/img/soft-morning-journal-ideas-from-your-notes-app/gen2.jpg,117_Morning_Brew.csv,117_Morning_Brew.csv | 149_Sunflower_Days.csv,Historical CSV record; handoff status unknown,,No,,,,2026-07-28 | 2026-07-30,2026-08-12
spring-journal-pocket-from-one-garden-walk,https://sentimentalica.com/blog/spring-journal-pocket-from-one-garden-walk.html,https://sentimentalica.com/blog/img/spring-journal-pocket-from-one-garden-walk/gen1.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-20,2026-08-14
spring-journal-pocket-from-one-garden-walk,https://sentimentalica.com/blog/spring-journal-pocket-from-one-garden-walk.html,https://sentimentalica.com/blog/img/spring-journal-pocket-from-one-garden-walk/gen2.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-20,2026-08-14
spring-junk-journal-ideas-from-rain-and-first-green,https://sentimentalica.com/blog/spring-junk-journal-ideas-from-rain-and-first-green.html,https://sentimentalica.com/blog/img/spring-junk-journal-ideas-from-rain-and-first-green/gen1.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-18,2026-08-14
spring-junk-journal-ideas-from-rain-and-first-green,https://sentimentalica.com/blog/spring-junk-journal-ideas-from-rain-and-first-green.html,https://sentimentalica.com/blog/img/spring-junk-journal-ideas-from-rain-and-first-green/gen2.png,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,UPLOAD_THIS_latest-11-articles_2026-08-18_to_2026-08-21.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-14,No,,,,2026-08-18,2026-08-14
tea-stain-paper-without-warping-or-brittle-edges,https://sentimentalica.com/blog/tea-stain-paper-without-warping-or-brittle-edges.html,https://sentimentalica.com/blog/img/tea-stain-paper-without-warping-or-brittle-edges/atmospheric.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-26,2026-08-18
tea-stain-paper-without-warping-or-brittle-edges,https://sentimentalica.com/blog/tea-stain-paper-without-warping-or-brittle-edges.html,https://sentimentalica.com/blog/img/tea-stain-paper-without-warping-or-brittle-edges/infographic-v2.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-26,2026-08-18
tea-stain-paper-without-warping-or-brittle-edges,https://sentimentalica.com/blog/tea-stain-paper-without-warping-or-brittle-edges.html,https://sentimentalica.com/blog/img/tea-stain-paper-without-warping-or-brittle-edges/process.png,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,UPLOAD_THIS_latest-10-articles_2026-08-24_to_2026-08-27.csv,CSV provided to Ksenia; Pinterest upload not confirmed,2026-08-18,No,,,,2026-08-26,2026-08-18
ten-minute-paper-sorting-ritual,https://sentimentalica.com/blog/ten-minute-paper-sorting-ritual.html,https://sentimentalica.com/blog/img/ten-minute-paper-sorting-ritual/paper-sorting-notes.png,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-24,2026-08-12
three-handmade-cards-from-paper-scraps,https://sentimentalica.com/blog/three-handmade-cards-from-paper-scraps.html,https://sentimentalica.com/blog/img/three-handmade-cards-from-paper-scraps/gen1.jpg,UPLOAD_THIS_all-other-articles_two-week-schedule.csv,UPLOAD_THIS_all-other-articles_two-week-schedule.csv | _lead_magnets.csv,Historical CSV record; handoff status unknown,,No,,,,2026-08-03 | 2026-08-18,2026-08-12
